xmin,ymin,xmax,ymax,label,image_path,annotator
1760.0000000000002,2583.0,1806.0,2629.9999999999995,FalsePositive,C4_L1_F895_T20241219_170943_755.jpg," sanacleto@ufl.edu, 24"
3686.0,3359.0,3719.9999999999995,3410.0,FalsePositive,C4_L1_F895_T20241219_170943_755.jpg," sanacleto@ufl.edu, 24"
5109.0,35.0,5129.0,68.0,FalsePositive,C4_L1_F895_T20241219_170943_755.jpg," sanacleto@ufl.edu, 24"
5838.000000000001,321.0,5865.000000000001,333.0,FalsePositive,C4_L1_F895_T20241219_170943_755.jpg," sanacleto@ufl.edu, 24"
4282.0,1320.0,4310.0,1334.0,FalsePositive,C4_L1_F895_T20241219_170943_755.jpg," sanacleto@ufl.edu, 24"
6317.0,4734.999999999999,6349.0,4747.999999999999,FalsePositive,C4_L1_F895_T20241219_170943_755.jpg," sanacleto@ufl.edu, 24"
767.0,2965.0,823.0000000000001,2995.0000000000005,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
790.0,1148.0,840.0,1172.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
3114.0,2866.0,3165.0,2912.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
5527.0,4025.0,5572.0,4052.9999999999995,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
4226.0,3296.0000000000005,4271.0,3361.0000000000005,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
4126.0,4376.999999999999,4178.0,4404.999999999999,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
1436.0,318.0,1490.0,350.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
1134.0,1575.0,1226.0,1650.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
5589.0,1291.0,5635.0,1330.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
2159.0,2143.0,2197.0,2188.0000000000005,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
600.0,4077.000000000001,673.0,4123.000000000001,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
1555.0,3674.0,1584.0,3708.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
2774.0,256.0,2806.0,302.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
420.0,1858.9999999999998,470.99999999999994,1928.9999999999998,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
4133.0,4163.0,4203.0,4200.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
1081.0,3001.0,1129.0,3043.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
544.0,3285.9999999999995,577.0000000000001,3300.9999999999995,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
718.0,4480.0,809.0000000000001,4582.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
357.99999999999994,2152.0,388.99999999999994,2186.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
669.0,2619.0,693.0,2652.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
1144.0,3585.999999999999,1176.9999999999998,3614.999999999999,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
1315.0,1958.0000000000002,1372.0,1973.0000000000002,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
1612.0,3685.0,1691.0000000000002,3762.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
952.0,2633.0,980.9999999999999,2660.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
768.0,3001.0,797.0,3029.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
1118.0,3520.0,1132.9999999999998,3535.9999999999995,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
4316.000000000001,1687.0000000000002,4346.000000000001,1726.0000000000002,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
1140.0,3521.999999999999,1152.0,3537.999999999999,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
5246.0,1878.0000000000005,5271.0,1897.0000000000002,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
1511.0,4138.0,1531.0,4162.0,FalsePositive,C4_L1_F809_T20241219_170832_042.jpg," sanacleto@ufl.edu, 24"
4090.0,3466.0,4140.0,3490.9999999999995,FalsePositive,C2_L1_F805_T20241219_170828_884.jpg," sanacleto@ufl.edu, 24"
6134.999999999999,3250.0,6184.999999999999,3274.0,FalsePositive,C2_L1_F805_T20241219_170828_884.jpg," sanacleto@ufl.edu, 24"
5338.0,3858.0,5382.0,3881.0,FalsePositive,C2_L1_F805_T20241219_170828_884.jpg," sanacleto@ufl.edu, 24"
2075.0,80.0,2105.0,129.0,FalsePositive,C2_L1_F805_T20241219_170828_884.jpg," sanacleto@ufl.edu, 24"
