image_path,xmin,ymin,xmax,ymax,label,annotator,flight_name
C6_L3_F2614_T20241220_115519_548.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C1_L7_F4473_T20241220_122354_644.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C2_L1_F457_T20241220_112147_007.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C1_L6_F3407_T20241220_120820_900.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C7_L10_F5485_T20241220_124122_611.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C4_L6_F4092_T20241220_121753_903.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C5_L3_F2381_T20241220_115205_101.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C3_L6_F4046_T20241220_121714_159.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C5_L1_F1168_T20241220_113140_433.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C3_L2_F1754_T20241220_114256_300.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C4_L6_F3683_T20241220_121212_694.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C2_L6_F4108_T20241220_121805_790.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C5_L6_F3423_T20241220_120834_647.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C4_L6_F3980_T20241220_121620_465.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C7_L2_F1764_T20241220_114305_032.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C5_L2_F2100_T20241220_114745_130.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C2_L6_F4178_T20241220_121904_166.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C6_L3_F2942_T20241220_115953_174.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
