image_path,xmin,ymin,xmax,ymax,label,annotator,flight_name
C1_L6_F3998_T20241220_121633_922.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C2_L8_F5366_T20241220_123904_505.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C7_L1_F660_T20241220_112436_858.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C7_L1_F1307_T20241220_113336_577.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C4_L6_F3780_T20241220_121333_621.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C1_L3_F2748_T20241220_115710_846.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C4_L3_F2586_T20241220_115455_596.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C6_L10_F5561_T20241220_124225_923.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C4_L6_F3479_T20241220_120922_547.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C5_L1_F18_T20241220_111541_089.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C2_L1_F517_T20241220_112237_054.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C7_L6_F3089_T20241220_120356_215.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C5_L3_F2469_T20241220_115318_500.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C7_L1_F1390_T20241220_113445_833.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
C7_L6_F3635_T20241220_121131_699.jpg,0,0,0,0,0," sanacleto@ufl.edu, 24",JPG_20241220_104800
