image_path,xmin,ymin,xmax,ymax,label,annotator,flight_name
C4_L2_F1915_T20241220_114510_310.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C6_L10_F5693_T20241220_124416_031.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C5_L8_F5338_T20241220_123841_449.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C6_L3_F2870_T20241220_115853_120.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C1_L7_F4648_T20241220_122620_618.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C3_L8_F5001_T20241220_123400_137.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C6_L7_F4666_T20241220_122636_124.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C3_L10_F5606_T20241220_124303_157.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C5_L2_F2067_T20241220_114717_600.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
C5_L6_F3320_T20241220_120708_716.jpg,0,0,0,0,0,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20241220_104800
