xmin,ymin,xmax,ymax,label,image_path,annotator
3652.0,4156.629781948559,3677.0000000000005,4185.629781948559,FalsePositive,C1_L8_F5332_T20241220_123836_042.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
2239.0,1862.0000000000002,2286.0,1905.0000000000002,FalsePositive,C1_L8_F5332_T20241220_123836_042.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1905.0000000000002,1560.0,1934.0,1603.0000000000002,FalsePositive,C1_L8_F5332_T20241220_123836_042.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1687.0000000000002,3589.0,1724.0,3628.0,FalsePositive,C4_L6_F4041_T20241220_121711_352.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1363.0,3853.0,1396.0,3882.0,FalsePositive,C4_L6_F4041_T20241220_121711_352.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1025.0,238.0,1047.0,283.0,FalsePositive,C4_L6_F4041_T20241220_121711_352.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1191.9999999999998,1368.0,1218.9999999999998,1422.0000000000002,FalsePositive,C4_L6_F4041_T20241220_121711_352.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1274.0,3396.9999999999995,1308.0,3427.9999999999995,FalsePositive,C4_L6_F4041_T20241220_121711_352.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1276.0,3309.0,1308.0,3350.0,FalsePositive,C4_L6_F4041_T20241220_121711_352.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1144.0,1363.0000000000002,1182.9999999999998,1404.0000000000002,FalsePositive,C4_L6_F4041_T20241220_121711_352.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1308.0000000000002,3523.000000000001,1324.0000000000002,3548.0000000000005,FalsePositive,C4_L6_F4041_T20241220_121711_352.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1217.9999999999998,2009.0,1241.9999999999998,2034.0,FalsePositive,C4_L6_F4041_T20241220_121711_352.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1028.0,364.0,1044.0,393.99999999999994,FalsePositive,C4_L6_F4041_T20241220_121711_352.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1512.0,2736.0,1530.0,2769.0,FalsePositive,C1_L1_F1347_T20241220_113409_357.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
1898.0,4196.0,1933.0000000000002,4224.0,FalsePositive,C6_L8_F5391_T20241220_123925_762.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
6023.0,4283.000000000001,6090.0,4316.000000000001,FalsePositive,C1_L6_F4283_T20241220_122031_663.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
6023.0,3544.9999999999995,6047.0,3587.9999999999995,FalsePositive,C1_L6_F4283_T20241220_122031_663.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
2618.0,2852.0,2645.0,2885.9999999999995,FalsePositive,C1_L6_F4283_T20241220_122031_663.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
