xmin,ymin,xmax,ymax,label,image_path,annotator
3746.0000000000005,1306.0,3787.0000000000005,1347.0000000000002,FalsePositive,C5_L8_F1471_T20241219_175006_709.jpg," sanacleto@ufl.edu, 24"
5422.0,1431.0,5476.0,1454.0,FalsePositive,C5_L8_F1471_T20241219_175006_709.jpg," sanacleto@ufl.edu, 24"
4742.1335304508875,4194.267060901772,4808.1335304508875,4224.267060901772,FalsePositive,C1_L9_F1843_T20241219_175609_110.jpg," sanacleto@ufl.edu, 24"
1628.1071468034274,28.732132991431214,1663.1071468034274,61.732132991431214,FalsePositive,C2_L9_F2305_T20241219_180234_619.jpg," sanacleto@ufl.edu, 24"
686.0,3180.0,723.0,3216.0,FalsePositive,C3_L8_F1464_T20241219_175000_666.jpg," sanacleto@ufl.edu, 24"
489.00000000000006,438.99999999999994,533.0000000000001,468.9999999999999,FalsePositive,C3_L8_F1464_T20241219_175000_666.jpg," sanacleto@ufl.edu, 24"
2445.4023061976814,2090.7930814069573,2470.4023061976814,2153.7930814069573,FalsePositive,C1_L9_F2117_T20241219_175957_685.jpg," sanacleto@ufl.edu, 24"
2667.542536817449,4134.085073634897,2707.542536817449,4155.0850736348975,FalsePositive,C6_L9_F1930_T20241219_175722_188.jpg," sanacleto@ufl.edu, 24"
3039.085073634898,4049.914926365102,3083.085073634898,4087.914926365102,FalsePositive,C6_L9_F1930_T20241219_175722_188.jpg," sanacleto@ufl.edu, 24"
4826.393580998388,2011.606419001612,4858.393580998388,2047.606419001612,FalsePositive,C6_L8_F1490_T20241219_175022_665.jpg," sanacleto@ufl.edu, 24"
2181.9999999999995,3896.0,2210.9999999999995,3929.0,FalsePositive,C2_L9_F1902_T20241219_175658_426.jpg," sanacleto@ufl.edu, 24"
1592.1589307418853,4141.841069258116,1617.1589307418853,4155.841069258116,FalsePositive,C5_L6_F444_T20241219_173527_374.jpg," sanacleto@ufl.edu, 24"
4795.476792225655,2768.31786148377,4829.476792225655,2783.3178614837693,FalsePositive,C2_L9_F2017_T20241219_175834_358.jpg," sanacleto@ufl.edu, 24"
