xmin,ymin,xmax,ymax,label,image_path,annotator,flight_name
6389.000000000001,326.0,6467.000000000001,392.0,Larus argentatus,C6_L3_F894_T20230621_133252_002.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
2492.0,4576.0,2573.0,4726.0,Halichoerus grypus,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
822.0,584.0,949.0,695.0000000000001,Halichoerus grypus,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
31.0,1173.0,139.0,1323.0,Halichoerus grypus,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
2543.0,4219.000000000001,2712.0,4351.000000000001,Halichoerus grypus,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
2154.0,2723.0,2231.0,2911.0,Halichoerus grypus,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
2766.531420320641,4758.467197984395,2909.7535234070347,4843.231299811037,Halichoerus grypus,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
2772.3772204466163,4571.401593953186,2968.2115246667877,4691.24049653568,Halichoerus grypus,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
2772.3772204466163,4413.564990551855,2857.141322273258,4624.013795086964,Halichoerus grypus,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
2672.9986183050373,4369.72148960704,2760.685620194666,4559.709993701237,Halichoerus grypus,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6261.512164026614,4240.991905013381,6318.508740078382,4293.488751376852,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6249.512884857822,4176.495779481119,6294.510181740797,4224.492896156291,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6420.5026130131255,4131.498482598144,6455.000540623405,4177.995689377218,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6420.5026130131255,4049.003438312691,6459.500270311703,4085.0012758190696,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6362.006127065258,4029.5046096634014,6408.503333844332,4067.0023570658796,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6345.5071182081665,3984.5073127804267,6396.504054675538,4034.004339351698,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6372.5054963379525,3938.0101060013535,6414.502973428728,3984.5073127804276,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6387.504595298944,3756.5210085733565,6435.501711974117,3798.518485664133,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6197.016038494351,3041.0639881340635,6249.512884857822,3093.560834497533,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6227.014236416335,2988.567141770593,6275.011353091508,3033.564438653568,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6162.518110884072,2973.5680428096016,6203.015678078748,3020.065249588675,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6198.515948390452,2910.5718271734377,6228.514146312435,2943.5698448876187,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6152.018741611378,2928.570745926627,6192.516308806054,2961.5687636408084,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
6128.020183273791,2910.5718271734377,6162.518110884072,2943.5698448876187,Anatidae,C3_L12_F2383_T20230621_140422_956.jpg,"Brier Klossing b.klossing@ufl.edu, 20",2023_June21_800ft_JPG
