xmin,ymin,xmax,ymax,label,image_path,annotator,flight_name
2795.0,1226.0,2844.0,1250.0,Sterninae,C7_L7_F642_T20210515_140526_272.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
117.99999999999999,3845.0,149.0,3878.9999999999995,Sterninae,C7_L7_F642_T20210515_140526_272.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
168.00000000000003,4456.0,205.0,4487.0,Sterninae,C2_L6_F561_T20210515_135938_024.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
608.1452851456548,3973.870933556501,662.6874631856239,4032.5037749494677,Sterninae,C2_L6_F561_T20210515_135938_024.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
378.0,1345.0,421.0,1374.0000000000002,Sterninae,C5_L8_F712_T20210515_141027_786.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
2394.0,2779.0,2461.0000000000005,2801.0,FalsePositive,C5_L8_F712_T20210515_141027_786.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
2496.0,770.0,2541.0,803.0,Larus argentatus,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
5209.0,3936.0,5242.0,3979.0,Sterninae,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
4406.0,1513.9999999999998,4435.0,1557.9999999999998,FalsePositive,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
2863.0,2009.0,2889.0,2045.0000000000002,Sterninae,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
72.0,2945.0,96.0,2959.9999999999995,Somateria mollissima,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
3959.4504554936416,3746.5664065749265,4008.947482064913,3794.4135322604893,Somateria mollissima,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
4078.2433192646936,3802.663036689035,4117.840940521713,3840.610757060343,Somateria mollissima,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
4173.9375706358205,3829.06145086038,4210.23539012142,3868.659072117397,Somateria mollissima,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
2774.821619554534,4025.3996562597576,2812.7693399258424,4055.0978722025206,Somateria mollissima,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
161.6902867994882,3055.257935462829,207.887511599342,3093.205655834138,Somateria mollissima,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
2944.7614107825666,2608.1347954356734,2994.258437353839,2649.3823175784005,Sterninae,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
2512.799048934903,1441.6548692393656,2554.04657107763,1482.9023913820924,Sterninae,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
2829.580018991043,1276.6647806684593,2879.077045562315,1324.5119063540224,Sterninae,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
3700.727686645429,1055.578061983445,3738.6754070167376,1100.1253858975897,Sterninae,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
3565.4358140172862,865.8394601269022,3611.63303881714,907.086982269629,Sterninae,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
4659.0084310342845,51.146927456980954,4715.1050611483915,103.94375579967095,Sterninae,C1_L8_F717_T20210515_141031_935.JPG,"Brier Klossing b.klossing@ufl.edu, 20",JPG_2021_May15
