xmin,ymin,xmax,ymax,label,image_path,annotator
2284.364277032459,2563.841069258114,2341.364277032459,2587.841069258114,Morus bassanus,C1_L9_F2246_T20241219_180145_301.jpg," sanacleto@ufl.edu, 24"
1506.7889700077899,3215.0422059984417,1599.7889700077899,3318.0422059984417,Larus delawarensis/argentatus,C1_L9_F2318_T20241219_180245_362.jpg," sanacleto@ufl.edu, 24"
2569.7251761839284,313.4503523678529,2669.7251761839284,388.4503523678529,Cheloniidae,C2_L1_F150_T20241219_172634_756.jpg," sanacleto@ufl.edu, 24"
2181.720776512685,3615.094956821834,2322.720776512685,3697.094956821834,Larus argentatus,C2_L9_F2315_T20241219_180242_958.jpg," sanacleto@ufl.edu, 24"
466.0000000000004,2855.3035327710577,492.00000000000045,2917.303532771058,Morus bassanus,C2_L9_F2398_T20241219_180352_191.jpg," sanacleto@ufl.edu, 24"
4695.794498940861,578.0,4762.794498940861,639.0000000000001,FalsePositive,C4_L8_F1497_T20241219_175027_909.jpg," sanacleto@ufl.edu, 24"
6085.469583660998,3329.5895747111012,6152.469583660998,3446.5895747111017,Larus hyperboreus,C4_L9_F2164_T20241219_180037_624.jpg," sanacleto@ufl.edu, 24"
3444.9999999999995,2478.6821385162298,3521.9999999999995,2512.6821385162293,Morus bassanus,C4_L9_F2382_T20241219_180339_471.jpg," sanacleto@ufl.edu, 24"
3913.59769380232,297.40230619768107,3974.59769380232,394.40230619768107,Larus argentatus,C5_L9_F1907_T20241219_175702_894.jpg," sanacleto@ufl.edu, 24"
6145.258556360803,2235.6463909020094,6193.258556360803,2328.6463909020094,Laridae,C5_L9_F2220_T20241219_180124_036.jpg," sanacleto@ufl.edu, 24"
4398.402306197682,549.0000000000001,4447.402306197682,646.0000000000002,Larus argentatus,C7_L9_F1908_T20241219_175703_932.jpg," sanacleto@ufl.edu, 24"
6290.831176006232,3440.0000000000005,6345.831176006232,3465.0,Morus bassanus,C7_L9_F2418_T20241219_180409_373.jpg," sanacleto@ufl.edu, 24"
