image_path,xmin,ymin,xmax,ymax,label,annotator,flight_name
C5_L20_F5374_T20240105_125938_044.jpg,406.0,3083.0000000000005,485.0,3117.0,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,532.0,4526.0,567.0,4604.999999999999,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,246.0,2807.9999999999995,325.0,2858.9999999999995,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,301.0,2887.0,376.0,2929.0,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,244.11853928622335,3031.83883705993,331.18348938658767,3089.8821371268396,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,369.87902276452746,2981.8571064467583,438.4023631212956,3027.808052333062,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,449.688560356528,2978.632478665263,529.4980979485285,3025.3895814969405,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,287.4878439262454,3528.8964201953,361.3235196887237,3588.5933495351755,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,165.6661196991777,3815.0458246899952,204.2263372153656,3905.0196655611007,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,248.49917954876648,3837.896323958848,292.77202188216745,3907.8759779697066,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,284.20308465634787,3976.4274757762637,324.19145837683914,4059.2605356258523,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,258.4962729788893,4117.814940002285,302.76911531229024,4204.932468464784,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,179.94768174221025,4170.656719561506,228.5049926885209,4267.771341454128,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,265.6370540004056,4252.061623206791,301.340959107987,4333.466526852077,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,219.9360554627014,4336.3228392606825,272.7778350219219,4416.299586701665,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
C5_L20_F5374_T20240105_125938_044.jpg,475.5760160329842,4342.035464077896,524.1333269792949,4426.296680131788,Branta canadensis," sanacleto@ufl.edu, 24",JPG_2024_Jan5_6b
