xmin,ymin,xmax,ymax,label,image_path,annotator
3750.0,2147.0,3878.0,2296.0,Bird,C7_L1_F295_T20240127_141030_082.jpg," sanacleto@ufl.edu, 24"
1681.9999999999998,3935.000000000001,1750.0,3997.000000000001,Bird,C3_L4_F5152_T20240127_152425_573.jpg," sanacleto@ufl.edu, 24"
3139.9999999999995,147.0,3207.9999999999995,210.0,Bird,C4_L4_F5440_T20240127_152807_104.jpg," sanacleto@ufl.edu, 24"
3068.0,2500.0,3171.0,2545.0,Bird,C2_L2_F754_T20240127_141652_426.jpg," sanacleto@ufl.edu, 24"
325.0,4365.0,393.00000000000006,4450.0,Bird,C4_L2_F1096_T20240127_142115_614.jpg," sanacleto@ufl.edu, 24"
4348.0,1348.9999999999998,4410.0,1442.0,FalsePositive,C5_L4_F5095_T20240127_152341_745.jpg," sanacleto@ufl.edu, 24"
17.0,4289.0,63.000000000000014,4374.0,FalsePositive,C5_L1_F182_T20240127_140902_942.jpg," sanacleto@ufl.edu, 24"
2480.0,3878.9999999999995,2513.0,3944.9999999999995,Bird,C7_L6_F6214_T20240127_154052_557.jpg," sanacleto@ufl.edu, 24"
407.0,2592.0,493.0,2675.0,Bird,C7_L1_F708_T20240127_141548_082.jpg," sanacleto@ufl.edu, 24"
0.0,653.0,87.0,701.0,FalsePositive,C4_L4_F4035_T20240127_151005_182.jpg," sanacleto@ufl.edu, 24"
1870.0,3706.0,1898.0,3747.0,Bird,C3_L2_F1662_T20240127_135057_887.jpg," sanacleto@ufl.edu, 24"
4481.0,2853.0,4553.0,2911.0,FalsePositive,C6_L2_F1025_T20240127_134247_481.jpg," sanacleto@ufl.edu, 24"
3104.0,690.0,3183.0,748.0,FalsePositive,C6_L2_F730_T20240127_141634_114.jpg," sanacleto@ufl.edu, 24"
5211.0,1555.0000000000002,5357.0,1652.0,FalsePositive,C6_L6_F6396_T20240127_154312_682.jpg," sanacleto@ufl.edu, 24"
6049.746116431562,1620.7691121150353,6077.746116431561,1659.769112115035,Bird,C4_L2_F757_T20240127_141654_567.jpg," sanacleto@ufl.edu, 24"
3871.0000000000005,334.99999999999994,3896.0000000000005,377.99999999999994,Bird,C7_L4_F4744_T20240127_151911_541.jpg," sanacleto@ufl.edu, 24"
3988.0000000000005,1344.0,4000.0,1383.9999999999998,FalsePositive,C2_L2_F2070_T20240127_135612_024.jpg," sanacleto@ufl.edu, 24"
4013.0,3132.0,4059.0,3164.0,FalsePositive,C6_L6_F6224_T20240127_154100_213.jpg," sanacleto@ufl.edu, 24"
5306.0,557.0,5413.0,593.0,FalsePositive,C2_L2_F830_T20240127_134017_131.jpg," sanacleto@ufl.edu, 24"
127.0,1302.0,180.0,1363.0000000000002,Bird,C2_L3_F3342_T20240127_145735_369.jpg," sanacleto@ufl.edu, 24"
1228.0,1639.0,1268.0,1671.9999999999998,Bird,C5_L6_F6657_T20240127_154633_604.jpg," sanacleto@ufl.edu, 24"
4224.000000000001,368.0,4291.000000000001,417.99999999999994,Bird,C2_L2_F533_T20240127_133628_427.jpg," sanacleto@ufl.edu, 24"
2419.0,1102.0000000000002,2456.0,1146.0,Bird,C3_L2_F1069_T20240127_134321_231.jpg," sanacleto@ufl.edu, 24"
5553.0,2852.0,5606.0,2861.0,FalsePositive,C1_L2_F1977_T20240127_135500_337.jpg," sanacleto@ufl.edu, 24"
1734.0,3271.0,1797.0,3306.0000000000005,FalsePositive,C7_L2_F579_T20240127_133704_083.jpg," sanacleto@ufl.edu, 24"
451.00000000000006,3105.0,518.0,3159.0,FalsePositive,C5_L2_F1274_T20240127_134559_169.jpg," sanacleto@ufl.edu, 24"
5646.0,208.0,5674.0,250.0,Bird,C6_L2_F415_T20240127_133457_771.jpg," sanacleto@ufl.edu, 24"
1333.0000000000002,3890.0,1413.0000000000002,3961.0000000000005,FalsePositive,C3_L4_F5311_T20240127_152627_979.jpg," sanacleto@ufl.edu, 24"
3460.799372896334,2665.906632884056,3531.799372896334,2732.906632884056,Bird,C5_L2_F2084_T20240127_135622_915.jpg," sanacleto@ufl.edu, 24"
3990.9999999999995,4794.0,3998.9999999999995,4849.0,FalsePositive,C5_L2_F2084_T20240127_135622_915.jpg," sanacleto@ufl.edu, 24"
296.0,3388.0,360.0,3434.0,FalsePositive,C3_L3_F2184_T20240127_144243_401.jpg," sanacleto@ufl.edu, 24"
4510.0,4153.0,4564.0,4195.0,Bird,C1_L6_F6509_T20240127_154439_463.jpg," sanacleto@ufl.edu, 24"
6062.0,473.99999999999994,6093.0,513.0,FalsePositive,C7_L4_F5397_T20240127_152734_369.jpg," sanacleto@ufl.edu, 24"
1071.91182411873,2533.867143648953,1163.194069805742,2613.6793689355027,Bird,C5_L3_F3097_T20240127_145426_557.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
2254.6260065858105,2256.000000000001,2283.6260065858105,2304.000000000001,Bird,C2_L6_F6138_T20240127_153953_838.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
4104.546671400591,3419.7590249772147,4135.546671400591,3452.7590249772147,FalsePositive,C7_L2_F1370_T20240127_134713_184.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
2110.853248154774,1604.048917281742,2156.853248154774,1634.048917281742,FalsePositive,C3_L6_F6182_T20240127_154027_744.jpg,"Brier Klossing b.klossing@ufl.edu, 20"
