image_path,xmin,ymin,xmax,ymax,label,annotator
C2_L6_F6408_T20240127_154321_729.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L6_F6310_T20240127_154206_494.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C5_L5_F5999_T20240127_153641_166.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C4_L6_F6269_T20240127_154134_526.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L5_F6001_T20240127_153642_744.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C1_L6_F6259_T20240127_154126_948.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C3_L4_F5771_T20240127_153222_213.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C4_L5_F6025_T20240127_153700_854.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C3_L6_F6091_T20240127_153917_682.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L6_F6670_T20240127_154643_698.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C5_L5_F6001_T20240127_153642_666.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C2_L6_F6303_T20240127_154200_869.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C4_L6_F6084_T20240127_153912_088.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L6_F6382_T20240127_154301_948.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C1_L4_F5121_T20240127_152401_573.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C1_L5_F6065_T20240127_153731_760.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C6_L6_F6668_T20240127_154642_151.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C3_L6_F6084_T20240127_153912_276.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L2_F1832_T20240127_143042_760.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C2_L6_F6089_T20240127_153916_088.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C5_L6_F6300_T20240127_154158_698.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L6_F6083_T20240127_153911_682.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C5_L5_F5965_T20240127_153614_948.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C5_L6_F6268_T20240127_154134_088.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C2_L5_F5998_T20240127_153640_213.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C4_L2_F1005_T20240127_134232_497.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C2_L2_F335_T20240127_133355_958.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C2_L5_F5952_T20240127_153604_791.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C3_L6_F6796_T20240127_154820_557.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C2_L6_F6402_T20240127_154317_182.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L1_F383_T20240127_141137_817.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C1_L6_F6675_T20240127_154647_291.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L6_F6263_T20240127_154130_291.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L6_F6383_T20240127_154302_698.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L6_F6402_T20240127_154317_354.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C4_L6_F6303_T20240127_154200_713.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C7_L5_F5950_T20240127_153603_479.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C6_L3_F3289_T20240127_145654_479.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C6_L5_F5946_T20240127_153600_369.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C6_L5_F6006_T20240127_153646_557.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C4_L5_F6047_T20240127_153717_791.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C3_L3_F3293_T20240127_145657_401.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
C1_L1_F15_T20240127_131614_490.jpg,0.0,0.0,0.0,0.0,0,"Brier Klossing b.klossing@ufl.edu, 20"
