image_path,xmin,ymin,xmax,ymax,label,annotator,flight_name
C4_L4_F288_T20230216_101023_315.jpg,1112.0,3169.0,1273.0,3238.9999999999995,Larus argentatus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,4906.000000000001,370.389872771355,5036.903799838366,438.0000000000001,Larus argentatus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,1898.9132748899497,2619.249590941329,1959.3037720591158,2701.380667091395,Larus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,1997.9536902473822,2831.824140976794,2055.9285675297815,2884.9677784856603,Larus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,2169.4627022078134,2848.7334801841603,2220.1907198299127,2897.045877919493,Larus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,1432.6986367439881,3368.0917558389883,1481.0110344793209,3426.066633121388,Larus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,2331.309234621179,3670.044241684818,2389.2841119035775,3742.512838287817,Larus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,2597.0274221655086,3819.8126746643497,2655.002299447908,3882.618791720283,Larus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,2645.3398199008416,3914.0218502482494,2693.6522176361746,3981.6592070777147,Larus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,140.54515704824087,889.1666660493343,202.03366325684624,944.0671180213033,Larus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,3419.2001488142346,876.2112134726266,3458.728474234053,942.0917558389896,Larus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
C4_L4_F288_T20230216_101023_315.jpg,3355.5156245267503,953.0718462333832,3399.435986104326,1016.7563705208676,Larus,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230216_092400
