xmin,ymin,xmax,ymax,label,image_path,annotator,flight_name
297.99999999999994,1172.0,361.99999999999994,1209.0,FalsePositive,C3_L1_F583_T20241219_151554_439.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
297.99999999999994,1172.0,361.99999999999994,1209.0,Larus marinus,C3_L1_F583_T20241219_151554_439.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
5395.0,877.9999999999999,5421.0,937.9999999999998,FalsePositive,C3_L1_F583_T20241219_151554_439.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
5395.0,877.9999999999999,5421.0,937.9999999999998,Thunnus thynnus,C3_L1_F583_T20241219_151554_439.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
5911.0,1002.0,5956.0,1034.0,FalsePositive,C3_L1_F583_T20241219_151554_439.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
5911.0,1002.0,5956.0,1034.0,Mola mola,C3_L1_F583_T20241219_151554_439.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
868.2435730134031,2474.243567115691,895.2435730134031,2507.2435671156904,FalsePositive,C2_L1_F84_T20241219_150447_814.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
868.2435730134031,2474.243567115691,895.2435730134031,2507.2435671156904,Melanitta nigra,C2_L1_F84_T20241219_150447_814.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
1715.0000000000002,3474.0,1750.0000000000002,3512.0,FalsePositive,C1_L1_F585_T20241219_151555_915.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
1715.0000000000002,3474.0,1750.0000000000002,3512.0,Calidris alba,C1_L1_F585_T20241219_151555_915.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
366.0,3153.9999999999995,417.0,3181.9999999999995,FalsePositive,C1_L1_F585_T20241219_151555_915.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
366.0,3153.9999999999995,417.0,3181.9999999999995,Calidris alba,C1_L1_F585_T20241219_151555_915.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
1286.0,3118.0,1339.0,3158.0,FalsePositive,C1_L1_F585_T20241219_151555_915.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
1286.0,3118.0,1339.0,3158.0,Calidris alba,C1_L1_F585_T20241219_151555_915.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
3565.0,4403.0,3622.0000000000005,4467.0,FalsePositive,C1_L1_F585_T20241219_151555_915.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
3565.0,4403.0,3622.0000000000005,4467.0,Anas strepera,C1_L1_F585_T20241219_151555_915.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
3966.0,2010.0,3989.0,2052.0,FalsePositive,C1_L1_F585_T20241219_151555_915.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
3966.0,2010.0,3989.0,2052.0,Larus argentatus,C1_L1_F585_T20241219_151555_915.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
2330.0,1300.0,2345.0,1310.0,FalsePositive,C1_L1_F499_T20241219_151444_170.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
2330.0,1300.0,2345.0,1310.0,Calidris alba,C1_L1_F499_T20241219_151444_170.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
1716.0,296.99999999999994,1733.0,306.99999999999994,FalsePositive,C1_L1_F499_T20241219_151444_170.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
1716.0,296.99999999999994,1733.0,306.99999999999994,Alle alle,C1_L1_F499_T20241219_151444_170.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
2018.0000000000002,3051.0000000000005,2028.0,3061.0,FalsePositive,C1_L1_F499_T20241219_151444_170.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
2018.0000000000002,3051.0000000000005,2028.0,3061.0,Bucephala albeola,C1_L1_F499_T20241219_151444_170.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
6077.5236868230095,462.09527897174877,6132.5236868230095,486.09527897174877,FalsePositive,C1_L1_F499_T20241219_151444_170.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
6077.5236868230095,462.09527897174877,6132.5236868230095,486.09527897174877,Larus argentatus,C1_L1_F499_T20241219_151444_170.jpg," benweinstein2010@gmail.com, 2",JPG_20241219__150200
